dsw_identified|identifiedBy|dwc_dateIdentified|dwc_identificationRemarks|tsnID|nameAccordingToID|dcterms_modified|suppress
http://bioimages.vanderbilt.edu/ind-baskauf/38289|baskauf|2004-09-12||183376|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/38312|baskauf|2004-09-12||183369|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/38326|hubnerf|2011-10-06||505355|albers2002|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/38341|baskauf|2004-09-15||36639|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/38367|baskauf|2004-09-15||19070|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/38375|baskauf|2004-09-15||36639|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/38384|baskauf|2004-09-15||33182|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/38407|baskauf|2004-09-15||43346|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/38435|baskauf|2004-09-22||26714|wofford2002|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/38495|baskauf|2004-09-25||847595|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/38509|baskauf|2004-09-26||19107|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/38517|baskauf|2004-09-26||28633|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/38544|baskauf|2004-10-01||43341|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/38553|baskauf|2004-10-01||42721|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/38565|baskauf|2004-10-01||21638|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/38601|baskauf|2004-10-02||30413|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/38616|baskauf|2004-10-06||27986|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/38651|baskauf|2004-10-11||18864|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/38751|baskauf|2004-11-09||524706|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/38764|baskauf|2004-11-09||19506|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/38824|baskauf|2013-06-17||163699|talwar1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/38851|baskauf|2013-06-17||584677|myers2013|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/38853|baskauf|2013-06-17||584677|myers2013|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/38855|baskauf|2013-06-17||584677|myers2013|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/38856|baskauf|2013-06-17||584677|myers2013|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/38902|baskauf|2013-06-17||163699|talwar1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/39067|baskauf|2005-03-09||28728|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/39095|baskauf|2005-03-30||25295|wofford2002|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/39111|baskauf|2005-04-06||18844|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/39130|baskauf|2005-04-08||19020|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/39138|baskauf|2005-04-08||28731|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/39143|baskauf|2005-04-08||19462|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/39155|baskauf|2005-04-08||19243|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/39182|baskauf|2005-04-10||42927|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/39190|baskauf|2005-04-10||43059|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/39241|baskauf|2005-04-13||192810|carman2001|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/39256|baskauf|2005-04-13||36717|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/39266|baskauf|2005-04-13||19005|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/39269|baskauf|2005-04-14||19462|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/39303|baskauf|2005-04-16||23726|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/39339|baskauf|2005-04-16||43090|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/39350|baskauf|2005-04-16||43109|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/39369|baskauf|2005-04-16||502651|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/39375|baskauf|2005-04-17||18850|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/39384|baskauf|2005-04-17||43110|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/39400|baskauf|2005-04-20||18722|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/39416|baskauf|2005-04-20||18945|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/39423|baskauf|2005-04-20||22130|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/39435|baskauf|2005-04-20||19379|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/39443|baskauf|2005-04-23||23767|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/39529|baskauf|2005-04-28||42977|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/39563|baskauf|2005-05-07||34274|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/39586|baskauf|2005-05-08||34274|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/39596|baskauf|2005-05-08||42525|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/39604|baskauf|2005-05-11||18660|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/39658|baskauf|2005-05-21||17066|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/39692|baskauf|2005-05-21||27982|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/39719|baskauf|2005-05-22||35255|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/39791|baskauf|2005-05-26||37280|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/39823|baskauf|2005-05-27||24854|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/39844|baskauf|2005-05-27||33423|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/39853|baskauf|2005-05-28||530804|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/39879|baskauf|2005-05-28||28718|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/39881|baskauf|2005-05-28||23138|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/39886|baskauf|2005-05-28||502953|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/40150|baskauf|2005-06-18||525635|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/40168|baskauf|2005-06-18||18221|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/40197|baskauf|2005-06-18||42620|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/40283|baskauf|2005-06-19||34274|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/40285|baskauf|2005-06-19||25335|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/40356|baskauf|2015-10-15||174999|dunn1983|2015-10-15T08:50:15-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/40385|baskauf|2005-07-07||27079|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/40435|baskauf|2005-07-23||18044|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/40436|baskauf|2005-07-23||28748|kershner2008|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/40437|baskauf|2005-07-23||183284|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/40441|baskauf|2005-07-23||36529|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/40452|baskauf|2005-07-23||23627|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/40477|baskauf|2005-07-24||28748|kershner2008|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/40499|baskauf|2005-07-24||18044|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/40517|baskauf|2005-07-24||183284|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/40540|baskauf|2005-07-24||42237|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/40545|baskauf|2005-07-24||183309|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/40577|baskauf|2005-07-24||183424|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/40578|baskauf|2005-07-24||183309|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/40589|baskauf|2005-07-24||183400|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/40611|baskauf|2005-07-24||17088|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/40646|baskauf|2005-07-24||547876|natureserve2010|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/40677|baskauf|2005-07-24||18044|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/40686|baskauf|2005-07-24||183400|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/40695|baskauf|2005-07-24||15560|natureserve2010|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/40700|baskauf|2005-07-24||183424|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/40708|baskauf|2005-07-24||183309|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/40742|baskauf|2005-07-24||24531|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/40863|baskauf|2005-07-25||27284|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/40876|baskauf|2005-07-25||28740|kershner2008|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/40942|baskauf|2005-07-25||28748|kershner2008|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/40972|baskauf|2005-07-25||183309|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/40974|baskauf|2005-07-25||33585|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/41005|baskauf|2005-07-25||183424|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/41037|baskauf|2005-07-25||19474|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/41082|baskauf|2005-07-25||27809|kershner2008|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/41161|baskauf|2005-07-25||20879|natureserve2010|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/41191|baskauf|2005-07-25||181830|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/41216|baskauf|2005-07-25||42764|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/41233|baskauf|2005-07-25||183402|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/41272|baskauf|2005-07-25||23702|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/41319|baskauf|2005-07-25||183451|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/41366|baskauf|2005-07-25||20240|natureserve2010|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/41407|baskauf|2005-07-25||183451|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/41591|baskauf|2005-07-26||28740|kershner2008|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/41619|baskauf|2005-07-27||29091|natureserve2010|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/41643|baskauf|2005-07-27||18044|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/41658|baskauf|2005-07-27||18044|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/41678|baskauf|2005-07-27||23658|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/41701|baskauf|2005-07-27||23612|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/41731|baskauf|2005-07-27||28740|kershner2008|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/41735|baskauf|2005-07-27||18044|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/41771|baskauf|2005-07-27||195735|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/41810|baskauf|2005-07-27||19340|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/41850|baskauf|2005-07-28||183435|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/41857|baskauf|2005-07-28||183435|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/41870|baskauf|2005-07-28||19464|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/41927|baskauf|2005-07-28||183435|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/41931|baskauf|2005-07-28||35297|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/41943|baskauf|2005-07-28||183435|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/41959|baskauf|2005-07-28||23720|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/41983|baskauf|2005-07-28||183435|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/41987|baskauf|2005-07-28||29091|natureserve2010|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/42000|baskauf|2005-07-28||183435|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/42004|baskauf|2005-07-28||183435|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/42017|baskauf|2005-07-28||183435|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/42018|baskauf|2005-07-28||183435|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/42033|baskauf|2005-07-28||183435|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/42050|baskauf|2005-07-29||183435|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/42122|baskauf|2005-07-29||183435|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/42303|baskauf|2005-07-29||183333|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/42307|baskauf|2005-07-29||183435|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/42310|baskauf|2005-07-29||19464|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/42316|baskauf|2005-07-30||19340|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/42434|baskauf|2005-08-01||183327|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/42447|baskauf|2005-08-01||195036|natureserve2010|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/42456|baskauf|2005-08-01||183356|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/42458|baskauf|2005-08-01||183327|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/42469|baskauf|2005-08-01||183356|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/42491|baskauf|2005-08-01||183291|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/42501|baskauf|2005-08-01||183365|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/42504|baskauf|2005-08-01||43044|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/42513|baskauf|2005-08-01||29397|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/42531|baskauf|2005-08-01||42905|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/42540|baskauf|2005-08-01||183678|kershner2008|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/42557|baskauf|2005-08-01||25007|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/42570|baskauf|2005-08-01||194884|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/42605|baskauf|2005-08-01||35297|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/42611|baskauf|2005-08-01||25109|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/42623|baskauf|2005-08-01||183356|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/42634|baskauf|2005-08-01||183291|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/42652|baskauf|2005-08-01||183356|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/42661|baskauf|2005-08-01||195030|natureserve2010|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/42688|baskauf|2005-08-01||25177|natureserve2010|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/42723|baskauf|2005-08-01||28517|natureserve2010|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/42740|baskauf|2005-08-01||18044|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/42754|baskauf|2005-08-01||183333|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/42845|baskauf|2005-08-03||28748|kershner2008|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/43037|baskauf|2005-08-04||524600|natureserve2010|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/43045|baskauf|2005-08-04||525109|natureserve2010|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/43061|baskauf|2005-08-04||525040|natureserve2010|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/43073|baskauf|2005-08-04||507974|natureserve2010|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/43083|baskauf|2005-08-04||19488|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/43097|baskauf|2005-08-04||40462|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/43108|baskauf|2005-08-04||183417|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/43134|baskauf|2005-08-04||35498|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/43148|baskauf|2005-08-04||35502|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/43177|baskauf|2005-08-05||183284|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/43254|baskauf|2005-09-08||17957|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/43347|whittierd|2005-09-28||17448|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/43357|baskauf|2005-09-28||34276|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/43400|baskauf|2005-09-28||34276|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/43537|baskauf|2005-10-19||505490|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/43559|baskauf|2005-10-24||24768|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/43825|baskauf|2013-06-17||584677|myers2013|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/43828|baskauf|2013-06-17||584677|myers2013|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/43830|baskauf|2013-06-17||584677|myers2013|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/43834|baskauf|2013-06-17||584677|myers2013|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/43836|baskauf|2013-06-17||584677|myers2013|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/43838|baskauf|2013-06-17||584677|myers2013|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/43875|baskauf|2005-12-12||502919|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/43909|baskauf|2005-12-12||780365|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/49098|baskauf|2006-06-17||23721|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/49214|baskauf|2006-06-17||23864|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/49237|baskauf|2006-06-17||23864|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/49238|baskauf|2006-06-17||19481|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/49268|baskauf|2006-06-18||18073|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/49288|baskauf|2006-06-18||35326|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/49296|baskauf|2006-06-18||25319|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/49326|baskauf|2006-06-18||25319|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/49335|baskauf|2006-06-18||25319|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/49379|baskauf|2006-06-18||23553|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/49388|baskauf|2006-06-19||28754|gleason1991|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/49403|baskauf|2015-10-15||180544|smithsonian2013|2015-10-15T09:00:49-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/49619|baskauf|2006-06-22||23690|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/50373|baskauf|2006-03-04||183295|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/50458|baskauf|2006-03-08||18147|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/50541|baskauf|2006-03-10||18683|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/50559|baskauf|2006-03-11||19288|fna1993|2016-02-06T06:26:53-06:00|
http://bioimages.vanderbilt.edu/ind-baskauf/50561|baskauf|2006-03-11||23701|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/50575|baskauf|2006-03-11||43703|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/50582|baskauf|2006-03-11||23677|fna1993|2016-02-06T07:52:48-06:00|
http://bioimages.vanderbilt.edu/ind-baskauf/50583|baskauf|2006-03-12||18048|fna1993|2015-07-31T15:56:37-05:00|
http://bioimages.vanderbilt.edu/ind-baskauf/50603|baskauf|2006-03-15||19049|fna1993|2015-07-31T15:56:37-05:00|
